PacketCounter	SampleTimeFine	Year	Month	Day	Second	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
02284						-0.572248	-0.064178	0.929006	0.173841	0.001831	-0.144196	-0.123482	10.252468	57.674889	0.031244	-0.160130	0.095888
02285						-0.547079	0.233614	1.111760	0.410680	-0.034663	-0.097454	0.204626	10.229115	57.542912	0.018849	-0.157621	0.114946
02286						-0.221747	0.439812	1.462808	0.496338	-0.052591	-0.094455	0.717684	10.176681	57.436947	0.012190	-0.150199	0.139266
02287						0.019105	0.232827	1.441497	0.398832	-0.060733	-0.111980	1.209079	10.111772	57.316631	0.012011	-0.144399	0.166031
02288						0.043960	0.162596	1.513409	0.279609	-0.061652	-0.124826	1.560343	10.043441	57.176537	0.011851	-0.139194	0.195545
02289						0.340608	0.186037	1.437368	0.064405	-0.063547	-0.135616	1.716903	9.976402	57.023304	0.015819	-0.136014	0.224063
02290						0.252101	0.708542	1.498870	-0.122887	-0.076197	-0.142603	1.618700	9.900030	56.859180	0.023553	-0.127319	0.251545
02292						-0.023311	0.891850	1.242674	-0.089361	-0.099909	-0.152857	1.449768	9.805176	56.685989	0.024668	-0.103148	0.288078
02293						-0.417702	0.622605	0.732941	0.032181	-0.161971	-0.150881	1.373117	9.658384	56.505653	0.020692	-0.088531	0.303715
02294						-0.333379	0.463229	0.629112	0.222004	-0.228970	-0.110107	1.500286	9.433575	56.349411	0.013048	-0.078661	0.313322
02295						0.176473	0.264919	0.596991	0.300274	-0.273605	-0.064170	1.803349	9.143599	56.241348	0.011882	-0.070740	0.324077
02296						0.329258	0.495316	0.897725	0.243310	-0.293860	-0.003653	2.098732	8.813996	56.193935	0.017753	-0.064276	0.337309
02297						0.230874	1.010738	1.143992	0.231608	-0.276677	0.031254	2.365162	8.482183	56.204445	0.021905	-0.048820	0.356337
02298						-0.098961	0.942771	0.727068	0.159919	-0.235635	0.029132	2.589774	8.187877	56.231407	0.025040	-0.030362	0.374616
02299						0.368578	-0.031871	-0.019393	-0.105888	-0.221412	0.026782	2.615265	7.930559	56.252148	0.029860	-0.021747	0.382112
02300						-0.386607	0.322708	-0.315798	-0.321096	-0.243871	0.051180	2.312081	7.661245	56.284286	0.028354	-0.019731	0.375214
02301						-0.781054	0.640915	-0.109985	-0.114490	-0.254047	0.104202	2.064305	7.365602	56.367897	0.013607	-0.008420	0.369205
02302						-0.333602	0.628732	0.351057	-0.010414	-0.227664	0.147034	2.035994	7.079625	56.510544	0.003232	0.003256	0.369096
02303						0.082702	0.221674	0.025146	-0.179085	-0.187670	0.168422	1.959815	6.840945	56.688206	0.001587	0.012302	0.372892
02305						-0.258177	0.418413	-0.540200	-0.441702	-0.213033	0.205861	1.579126	6.608750	56.898754	0.000814	0.015218	0.362141
02306						-0.523326	0.474902	-1.150823	-0.457983	-0.280634	0.238726	1.074627	6.317867	57.151505	-0.009985	0.028824	0.342386
02307						-1.173139	0.996653	-0.933339	-0.256379	-0.361240	0.276265	0.667529	5.938449	57.444820	-0.027345	0.043601	0.320124
02308						-1.242191	0.940080	-0.501237	0.191233	-0.376029	0.327104	0.685118	5.506934	57.793510	-0.053326	0.062969	0.304095
02309						-0.438341	0.526559	0.035748	0.335930	-0.320640	0.352737	1.073165	5.100159	58.185596	-0.068030	0.076994	0.299701
02310						0.130700	-0.101804	-0.323595	0.032923	-0.232250	0.350550	1.324706	4.780957	58.583366	-0.068869	0.079347	0.298289
02311						-0.091616	-0.218843	-0.862114	-0.366333	-0.192922	0.357479	1.112826	4.535363	58.983643	-0.067190	0.075623	0.286581
02312						-0.602637	-0.091086	-0.869288	-0.483909	-0.173955	0.387371	0.616949	4.322180	59.413677	-0.075532	0.072363	0.267556
02313						-0.522911	-0.369810	-1.068547	-0.528284	-0.164166	0.391859	0.066759	4.129510	59.862751	-0.087625	0.067702	0.247820
02314						-0.352453	-0.457451	-1.502256	-0.631198	-0.196317	0.380714	-0.577657	3.928667	60.306801	-0.096146	0.059993	0.221235
02315						-0.790172	-0.248822	-1.828713	-0.633997	-0.278066	0.374019	-1.307369	3.661127	60.746315	-0.106051	0.051993	0.186546
02316						-1.487363	-0.151407	-2.158941	-0.216563	-0.371791	0.387748	-1.778328	3.294917	61.196754	-0.131375	0.048264	0.146065
02317						-1.226462	-0.535515	-2.023650	0.281619	-0.448704	0.408638	-1.667808	2.829218	61.671581	-0.160091	0.040894	0.102477
02319						-0.906602	-0.696546	-1.651249	0.521774	-0.455132	0.415518	-1.160027	2.314233	62.158295	-0.186118	0.021894	0.052734
02320						-0.573033	-0.845592	-1.165060	0.674335	-0.393060	0.427945	-0.437825	1.832065	62.649345	-0.200883	0.007876	0.026213
02321						0.475352	-1.029986	-0.788131	0.468109	-0.266169	0.435826	0.246758	1.461738	63.146915	-0.198466	-0.011060	0.008316
02322						0.749844	-0.753880	-0.529341	0.056595	-0.124364	0.426789	0.524650	1.245039	63.636387	-0.183617	-0.028222	-0.003099
02323						0.767099	-0.302014	-0.666039	-0.328624	-0.004749	0.386527	0.341979	1.178280	64.096992	-0.167136	-0.036316	-0.014451
02324						0.615145	0.338731	-0.546387	-0.588313	0.089767	0.327684	-0.217175	1.234442	64.501953	-0.153758	-0.033037	-0.025361
02325						0.687692	0.338478	-0.718610	-0.810151	0.173577	0.258642	-1.038328	1.399116	64.827583	-0.138795	-0.025147	-0.038385
02326						0.174492	0.410848	-1.139814	-0.853181	0.217592	0.200012	-2.016047	1.637976	65.075874	-0.129027	-0.016541	-0.057711
02327						-0.229937	0.391199	-1.414797	-0.633301	0.215551	0.160475	-2.870125	1.896477	65.263458	-0.129252	-0.007201	-0.083498
02328						-0.151751	0.276416	-1.583323	-0.324239	0.176581	0.126199	-3.398244	2.129620	65.410820	-0.132178	0.001536	-0.113613
02329						-0.286217	0.028200	-1.520635	-0.012983	0.128434	0.119735	-3.576413	2.309985	65.536652	-0.135621	0.004850	-0.144484
02330						-0.054137	-0.375642	-1.162163	0.270108	0.097469	0.133839	-3.394368	2.441624	65.670731	-0.138651	0.002132	-0.171237
02332						0.051429	-0.515604	-0.931570	0.392593	0.076259	0.158480	-2.993899	2.544446	65.833115	-0.136757	-0.007436	-0.192732
02333						0.102414	-0.463823	-0.656175	0.476643	0.080799	0.176050	-2.483481	2.641589	66.023636	-0.134703	-0.019338	-0.212885
02334						0.338030	-0.426154	-0.426075	0.468751	0.086894	0.191791	-1.928826	2.742624	66.234375	-0.129109	-0.027554	-0.222633
02335						0.343290	-0.311508	-0.232611	0.390602	0.102168	0.185388	-1.437734	2.857660	66.448448	-0.121133	-0.033985	-0.227458
02336						0.256779	-0.145157	-0.161457	0.294524	0.112266	0.150555	-1.048877	2.984824	66.637436	-0.114277	-0.037031	-0.230229
02337						-0.065374	-0.119304	-0.213101	0.309228	0.108907	0.117758	-0.714489	3.112822	66.785995	-0.112747	-0.038385	-0.233391
02338						0.123907	-0.319518	-0.269000	0.380216	0.094511	0.102541	-0.309709	3.227994	66.908455	-0.112810	-0.041149	-0.237227
02339						0.368960	-0.513136	-0.121104	0.311694	0.081154	0.109318	0.091541	3.326113	67.026840	-0.106020	-0.048596	-0.239863
02340						0.166540	-0.345963	-0.111669	0.262237	0.079922	0.123307	0.403834	3.416856	67.160080	-0.099722	-0.056183	-0.241358
02341						0.084323	-0.090086	-0.183197	0.255451	0.068925	0.121818	0.701920	3.501134	67.304115	-0.096222	-0.059260	-0.243423
02342						-0.014464	0.048466	-0.219375	0.261887	0.057956	0.099967	0.997808	3.572831	67.431740	-0.095382	-0.058190	-0.246085
02343						-0.295777	0.300331	-0.447840	0.287839	0.034937	0.073782	1.304927	3.623615	67.532051	-0.097337	-0.053784	-0.252673
02344						-0.455305	0.252230	-0.306975	0.456477	0.014774	0.056644	1.738952	3.645041	67.603241	-0.105414	-0.046704	-0.259614
02346						-0.067025	0.017168	-0.219409	0.512426	0.017547	0.049853	2.316082	3.659529	67.663078	-0.110467	-0.043017	-0.264750
02347						-0.133348	0.083775	-0.245373	0.458907	0.022884	0.049366	2.862935	3.679578	67.721611	-0.110916	-0.042419	-0.268963
02348						-0.092797	0.034683	-0.239607	0.432976	0.032040	0.058246	3.374210	3.709007	67.786461	-0.113011	-0.040130	-0.273206
02349						0.065224	-0.058287	-0.217452	0.339937	0.053584	0.068966	3.817356	3.755577	67.865044	-0.112444	-0.040121	-0.276622
02350						-0.242862	-0.016887	-0.144378	0.225458	0.068786	0.073923	4.123881	3.820478	67.954956	-0.113354	-0.040940	-0.279980
02351						-0.466975	-0.164881	-0.197618	0.231301	0.087557	0.070089	4.379996	3.905120	68.046349	-0.120984	-0.041194	-0.282568
02352						-0.374429	-0.217616	-0.139352	0.253520	0.102257	0.074002	4.659000	4.007423	68.138832	-0.129112	-0.045234	-0.285092
02353						-0.398392	-0.132065	-0.113981	0.303748	0.117739	0.074448	4.976390	4.125206	68.127274	-0.136386	-0.047954	-0.286876
02354						-0.260994	0.013433	0.085915	0.382585	0.141313	0.070621	5.373472	4.265616	68.225243	-0.142927	-0.047798	-0.285755
02355						0.218619	-0.068582	0.169665	0.344855	0.177040	0.048912	5.804132	4.444411	68.311783	-0.142972	-0.047806	-0.281878
02356						0.614917	-0.282035	0.129129	0.119542	0.210833	0.017498	6.066739	4.665999	68.370819	-0.133732	-0.051520	-0.277568
02357						0.754230	-0.631197	-0.043824	-0.195853	0.224819	-0.014213	5.998705	4.917157	68.396439	-0.120092	-0.060313	-0.276509
02359						1.036339	-1.077510	0.108263	-0.593837	0.234266	-0.059079	5.520864	5.179776	68.381805	-0.102194	-0.077529	-0.275144
02360						1.256680	-1.178505	0.430500	-1.108922	0.262953	-0.122880	4.496487	5.472572	68.301292	-0.070729	-0.108896	-0.266341
02361						0.665263	-0.743406	0.501183	-1.400378	0.299477	-0.187125	2.977988	5.812165	68.138733	-0.052297	-0.127304	-0.253672
02362						-0.878463	0.209342	0.653306	-0.906836	0.325706	-0.215932	1.569680	6.180196	67.916344	-0.059266	-0.129662	-0.240229
02363						-0.827104	0.028453	0.417470	-0.042807	0.340597	-0.258204	1.064440	6.569744	67.651451	-0.079227	-0.125209	-0.229951
02364						0.210222	-0.521383	0.182872	0.370544	0.342483	-0.321906	1.292306	6.971626	67.322227	-0.084169	-0.130263	-0.224090
02365						0.579307	-0.713718	-0.144582	0.344843	0.318883	-0.354659	1.655114	7.362443	66.932304	-0.073247	-0.141555	-0.224254
02366						0.189703	-0.871808	-0.127628	0.386610	0.290389	-0.310657	2.008817	7.718130	66.560600	-0.065836	-0.156968	-0.228481
02367						0.376772	-0.826717	0.010137	0.353540	0.300198	-0.259110	2.407881	8.064797	66.255257	-0.060232	-0.174298	-0.230148
02368						0.529148	-0.425580	0.182846	0.106613	0.344201	-0.275225	2.618274	8.445945	65.968430	-0.050279	-0.186753	-0.228411
02369						0.540542	0.103206	0.263894	-0.111866	0.377160	-0.334717	2.532687	8.876533	65.633392	-0.039734	-0.187833	-0.222483
02370						0.424444	0.222346	0.273886	-0.179793	0.371239	-0.376827	2.266904	9.323265	65.234467	-0.029977	-0.182975	-0.217933
02371						0.647936	0.101997	0.180146	-0.176507	0.331936	-0.390925	1.981222	9.741057	64.798897	-0.018893	-0.177534	-0.213590
02373						0.620635	-0.004467	0.192749	-0.134046	0.270341	-0.380573	1.722552	10.096172	64.361130	-0.003954	-0.174666	-0.206743
02374						0.632406	0.075026	0.279860	-0.095759	0.204260	-0.357253	1.513309	10.375109	63.941116	0.007695	-0.174424	-0.201014
02375						0.453900	0.322606	0.403801	-0.011322	0.129015	-0.346354	1.372526	10.568629	63.536060	0.017835	-0.169116	-0.193759
02376						0.232021	0.464994	0.567175	0.173401	0.072577	-0.340477	1.396007	10.687804	63.137074	0.023068	-0.160189	-0.183662
02377						0.498333	0.715627	0.818254	0.327285	0.025529	-0.359454	1.632494	10.747821	62.732544	0.029439	-0.146585	-0.168971
02378						0.926828	0.265220	0.894196	0.235681	-0.020660	-0.400097	1.882980	10.758008	62.285774	0.044399	-0.137026	-0.151993
02379						0.753969	0.090223	0.729386	0.022023	-0.058711	-0.435289	1.910792	10.725692	61.791294	0.062337	-0.132810	-0.136070
02380						0.319362	-0.028237	0.745675	0.030611	-0.089382	-0.419726	1.821985	10.651915	61.284775	0.071634	-0.131609	-0.120284
02381						0.133751	-0.306401	0.687034	0.166479	-0.116238	-0.355255	1.850675	10.544719	60.828831	0.074587	-0.135274	-0.106423
02382						0.152254	0.056560	0.905912	0.274382	-0.124867	-0.288402	2.036829	10.415644	60.456875	0.077164	-0.137376	-0.090499
02383						0.420568	0.709017	1.098963	0.291891	-0.116175	-0.259154	2.308729	10.289670	60.141365	0.082737	-0.127983	-0.070773
02384						0.642544	1.119204	1.387590	0.215834	-0.097825	-0.282607	2.538726	10.180852	59.821926	0.092560	-0.107700	-0.045050
02386						0.798863	0.944135	1.479034	0.024680	-0.064871	-0.291098	2.604560	10.104926	59.481407	0.107670	-0.087141	-0.015215
02387						0.620469	0.734683	1.473098	-0.115843	-0.040208	-0.256471	2.473246	10.063368	59.157936	0.125649	-0.063648	0.025691
02388						0.399216	0.425347	1.066855	-0.243114	-0.050469	-0.201336	2.204892	10.029276	58.893314	0.134731	-0.052953	0.050056
02389						-0.306620	0.536785	0.650953	-0.269213	-0.116301	-0.148844	1.845918	9.940799	58.692268	0.134219	-0.043946	0.065626
02390						-1.244920	0.794771	0.514175	0.041298	-0.206047	-0.080495	1.669864	9.750779	58.555595	0.115688	-0.031170	0.074560
02391						-1.181951	0.842400	0.913757	0.567595	-0.248776	0.007695	2.045419	9.479822	58.509060	0.088285	-0.014095	0.087526
02392						-0.037530	0.724153	1.417143	0.737857	-0.218476	0.062329	2.863154	9.206901	58.545952	0.076454	0.001975	0.111410
02393						0.435826	0.563325	1.348353	0.410975	-0.164440	0.065443	3.526132	8.987191	58.610947	0.081973	0.012710	0.137587
02394						0.042185	0.427635	0.960736	0.068564	-0.115539	0.058422	3.767166	8.829159	58.671436	0.085805	0.024048	0.160393
02395						-0.119681	0.176216	0.526133	-0.150140	-0.117126	0.084557	3.700658	8.693499	58.744415	0.083446	0.027946	0.172936
02396						-0.334069	0.119173	0.324039	-0.249475	-0.149708	0.125390	3.465148	8.530141	58.860672	0.077392	0.030134	0.181008
02397						-0.794309	0.240610	0.250805	-0.207758	-0.203182	0.165497	3.204178	8.316238	59.018368	0.065969	0.034154	0.185399
02398						-0.802370	0.231237	0.072024	-0.067726	-0.267704	0.182478	3.083278	8.032722	59.206360	0.048396	0.039014	0.186705
02400						-0.877841	0.482627	0.089994	0.066159	-0.330205	0.190274	3.109006	7.674563	59.403973	0.024983	0.047736	0.187544
02401						-0.791436	0.362112	0.164909	0.218243	-0.367232	0.200006	3.300671	7.257819	59.600941	0.008250	0.055811	0.189005
02402						-0.373140	0.276585	0.456146	0.252550	-0.361191	0.217940	3.611244	6.820852	59.813156	-0.002525	0.061822	0.195104
02403						-0.091354	0.291416	0.633421	0.127792	-0.301215	0.210315	3.846368	6.427023	60.031239	-0.006804	0.066977	0.205904
02404						-0.208696	0.268807	0.437609	-0.049704	-0.233376	0.202414	3.889647	6.108863	60.246758	-0.009609	0.071854	0.214971
02405						-0.760247	0.046368	-0.031323	-0.078657	-0.198556	0.217926	3.807386	5.850014	60.466633	-0.019587	0.076283	0.216656
02406						-0.663234	0.068344	0.077870	-0.023599	-0.145811	0.249986	3.778254	5.637405	60.723614	-0.034331	0.076442	0.215438
02407						-0.220775	-0.027791	0.056726	-0.165285	-0.079224	0.250466	3.701013	5.493486	61.004471	-0.041889	0.075479	0.216995
02408						-0.301778	0.117040	-0.181181	-0.415695	-0.035694	0.224511	3.361780	5.417288	61.272705	-0.046400	0.075172	0.214036
02409						-0.469350	0.002085	-0.323363	-0.559005	-0.025611	0.188120	2.803452	5.373834	61.503738	-0.054423	0.075854	0.207838
02410						-0.554157	0.068230	-0.210093	-0.593603	-0.029667	0.165115	2.140103	5.334964	61.699482	-0.064365	0.076270	0.201853
02411						-0.690079	0.272801	0.132041	-0.437120	-0.016531	0.168705	1.556753	5.302311	61.886642	-0.077523	0.079103	0.200293
02413						-0.223366	-0.122427	0.044178	-0.349201	0.007013	0.172964	1.148398	5.297361	62.080151	-0.086110	0.079935	0.201904
02414						-0.294524	-0.144966	0.126698	-0.358206	0.012287	0.181840	0.747008	5.307223	62.280109	-0.092551	0.075454	0.203487
02415						0.360288	-0.475381	0.049391	-0.488301	-0.010280	0.187035	0.294686	5.309020	62.490166	-0.091055	0.068805	0.204739
02416						0.104450	-0.015686	0.317006	-0.692296	-0.047733	0.172517	-0.399949	5.274743	62.695988	-0.084973	0.064380	0.206868
02417						-0.271145	0.284038	0.432700	-0.663792	-0.071098	0.150709	-1.187345	5.207634	62.881237	-0.086984	0.068432	0.213751
02418						-0.144790	0.154238	0.469521	-0.603195	-0.095621	0.119801	-1.890572	5.116514	63.036118	-0.090443	0.073030	0.222010
02419						-0.004400	-0.297189	0.214870	-0.719154	-0.138095	0.084732	-2.646762	4.988202	63.152515	-0.089037	0.070166	0.226739
02420						-0.468945	-0.100332	0.075955	-0.724487	-0.183269	0.067619	-3.498199	4.808835	63.244648	-0.093076	0.066108	0.228811
02421						-0.726716	0.025603	-0.102360	-0.499234	-0.232026	0.046881	-4.199962	4.573886	63.319084	-0.105742	0.066056	0.228510
02422						-1.014479	-0.183910	-0.093729	-0.169493	-0.273311	0.058001	-4.577028	4.285386	63.396225	-0.121188	0.064113	0.226022
02423						-0.490869	-0.704606	-0.019623	0.202142	-0.294672	0.125559	-4.497771	3.964588	63.529381	-0.138056	0.055436	0.224892
02424						0.147467	-0.767891	0.338973	0.143186	-0.282116	0.181785	-4.263444	3.645921	63.735603	-0.138936	0.038667	0.228766
02425						0.010174	-0.225628	0.321116	-0.059193	-0.252905	0.198427	-4.231103	3.357654	63.979340	-0.135197	0.028826	0.234548
02427						-0.195084	0.175339	0.273317	-0.121416	-0.233759	0.199014	-4.341657	3.097198	64.226418	-0.137472	0.030317	0.242607
02428						-0.100004	-0.059167	0.155048	-0.142099	-0.216202	0.194742	-4.479486	2.861003	64.466339	-0.140663	0.032779	0.246087
02429						-0.200311	-0.102563	0.215912	-0.174972	-0.204687	0.209689	-4.669676	2.640042	64.714218	-0.142645	0.031967	0.248371
02430						-0.189786	0.224250	0.306236	-0.103344	-0.190417	0.231436	-4.827113	2.435630	64.983185	-0.146265	0.034122	0.252818
02431						0.314602	0.250739	0.472797	-0.057173	-0.187647	0.253885	-4.894674	2.243845	65.278458	-0.144532	0.040481	0.259743
02432						0.862102	0.014716	0.170820	-0.270547	-0.198579	0.269656	-5.072906	2.050405	65.593178	-0.130839	0.044217	0.265689
02433						0.147977	0.193835	-0.291343	-0.433487	-0.231509	0.290407	-5.517878	1.831486	65.933418	-0.119025	0.046323	0.261818
02434						-0.788160	0.585656	-0.787824	-0.155517	-0.275476	0.304358	-5.869721	1.572150	66.301796	-0.126215	0.055704	0.249278
02435						-0.773273	0.416948	-0.766174	0.301286	-0.310327	0.305955	-5.744064	1.269903	66.680817	-0.142951	0.067376	0.232882
02436						-0.130424	0.175856	-0.589216	0.526869	-0.332795	0.310937	-5.220601	0.932328	67.064346	-0.151058	0.074384	0.218456
02437						0.987530	-0.360626	-0.555783	0.306571	-0.349052	0.329477	-4.714318	0.570061	67.460709	-0.140287	0.074065	0.206195
02438						0.496339	-0.281136	-0.636529	-0.144440	-0.336807	0.355715	-4.676792	0.209864	67.881409	-0.122989	0.067839	0.193775
02440						-0.666504	0.172339	-0.966581	-0.177693	-0.311413	0.370099	-4.919241	-0.124582	68.321838	-0.126286	0.067946	0.175263
02441						-0.764657	0.216423	-1.058340	0.090966	-0.294208	0.373569	-4.961874	-0.435386	68.773232	-0.147113	0.075034	0.147618
02442						-0.076663	-0.052497	-0.782970	0.086416	-0.263769	0.359364	-4.840986	-0.718019	69.210960	-0.151158	0.075599	0.130955
02443						-0.305790	-0.033460	-0.834478	0.015036	-0.231712	0.349598	-4.813882	-0.964896	69.632507	-0.152821	0.074128	0.115859
02444						-0.110495	-0.231566	-0.990108	0.063125	-0.207305	0.356366	-4.777573	-1.179274	70.053612	-0.156822	0.071906	0.099310
02445						0.204756	-0.334412	-1.206227	0.016936	-0.219734	0.357115	-4.749139	-1.386991	70.477478	-0.152966	0.066950	0.078256
02446						0.139159	-0.371818	-1.036961	-0.001033	-0.238401	0.345418	-4.761287	-1.620495	70.896301	-0.149383	0.060574	0.056757
02447						0.030312	-0.551439	-0.845838	-0.079086	-0.235382	0.324251	-4.836030	-1.863043	71.294754	-0.145402	0.049965	0.039813
02448						-0.165838	-0.475343	-1.072928	-0.075252	-0.214659	0.296140	-4.956593	-2.087740	71.661957	-0.145950	0.040119	0.021785
02449						-0.086384	-0.537830	-1.051678	-0.005813	-0.201058	0.272150	-5.018472	-2.296362	71.999596	-0.147590	0.031044	0.002010
02450						0.117933	-0.631258	-1.081583	-0.017548	-0.188303	0.243963	-5.046249	-2.491210	72.305901	-0.144568	0.018421	-0.018726
02451						0.114414	-0.677810	-1.081597	-0.034249	-0.162356	0.213407	-5.096356	-2.669037	72.577156	-0.141220	0.004752	-0.038808
02452						0.069678	-0.701990	-1.246840	-0.059952	-0.124778	0.178890	-5.174092	-2.811415	72.808655	-0.137141	-0.008526	-0.061965
